coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Tue Jun 16 02:45:39 +0000 2020,,,,0,1272721976797396995,,,,en,"Toledo, OH",,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","“If we stopped testing right now, we’d have very few cases if any” - Donald Trump",https://twitter.com/jcabatu22/status/1272721976797396995,Sun Apr 10 00:32:53 +0000 2011,jcabatu22,false,You wanna be a little sad cunt? Fuck that shit bro you're a sick cunt if you wanna be.-Zyzz,7372,214,238,0,MSU Lyman Briggs - Human Bio ,Cabathree,jcabatu22,6740,,,false
,Tue Jun 16 11:56:20 +0000 2020,,,https://news.yahoo.com/trump-coronavirus-testing-stopped-testing-212011656.html,0,1272860558686146560,,,,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","‘If we stopped testing right now, we’d have very few cases, if any’.  Could we just all finally admit that @realDonaldTrump is dangerously insane.  To even make that statement shows how seriously impaired his mental ability is  

https://t.co/WYx4BG6pI5",https://twitter.com/Realisticin2020/status/1272860558686146560,Mon Nov 14 15:13:13 +0000 2016,Realisticin2020,true,,15,41,31,0,,ACostello,Realisticin2020,12925,,,false
,Tue Jun 16 14:53:41 +0000 2020,COVID19,https://twitter.com/AC360/status/1272689311734005765/video/1,,1,1272905188957999116,JaroGiesbrecht,1272901004120465400,807787995940036600,en,,false,2,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Trump on Mon suggested that the #COVID19 was already a faded threat in comments that defied science &amp; logic.

""If you don't test, you don't have any cases,"" he said. ""If we stopped testing right now, we'd have very few cases, if any. But we do,"" Trump said
https://t.co/3Oo3xgVcT1",https://twitter.com/JaroGiesbrecht/status/1272905188957999116,Sun Dec 11 03:24:01 +0000 2016,JaroGiesbrecht,false,🇨🇦Proud French/Slovak/Metis,20497,5591,2334,23,"Calgary, Alberta",Jaro Giesbrecht🇨🇦,JaroGiesbrecht,42245,,,false
,Tue Jun 16 01:11:34 +0000 2020,,,https://www.cbs17.com/news/national-news/trump-on-covid-19-testing-if-we-stopped-testing-right-now-wed-have-very-few-cases-if-any/,0,1272698297979813888,,,,en,,false,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","“If we stopped testing right now, we’d have very few cases, if any,” the president said.
Let that sink in for a minute!
Seriously!
It's important!
He ACTUALLY, LITERALLY said it!
https://t.co/58v60Q5HA7",https://twitter.com/MichaelJRay4/status/1272698297979813888,Fri Mar 22 10:49:01 +0000 2019,MichaelJRay4,false,"He has continued to challenge, speak up and advocate for equality, reducing stigmas and calling out injustice. Author, Public Speaker, Blogger
 @kiddipedia",25020,1123,575,6,"Melbourne, Victoria",Michael Ray,MichaelJRay4,7914,,https://michaelray.com.au,false
,Tue Jun 16 16:13:07 +0000 2020,,,https://news.yahoo.com/trump-coronavirus-testing-stopped-testing-212011656.html?soc_src=hl-viewer&soc_trk=tw,0,1272925182445977600,,,,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’ https://t.co/r2LSAZ0QoQ via @YahooNews 
And he has access to nuclear weapons......☠️😥🇷🇺",https://twitter.com/MiltonKMooreIII/status/1272925182445977600,Mon Oct 03 20:50:24 +0000 2011,MiltonKMooreIII,false,"Proud Democrat, Trump Hater, Nam Vet '68, Father, Grandfather  I may not agree with what you have to say, but I will defend to the death, your right to say it.",4159,419,211,3,"Gulfport, Mississippi",Milton K. Moore III,MiltonKMooreIII,10099,,,false
,Tue Jun 16 02:57:58 +0000 2020,,,,0,1272725074664058882,BeschlossDC,1272503631699460000,874916178,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@BeschlossDC On this day, 2020, Trump said “If we stopped testing right now, we’d have very few cases, if any.”",https://twitter.com/PrinceNRogers/status/1272725074664058882,Mon Sep 30 06:11:05 +0000 2013,PrinceNRogers,false,,108224,95,519,1,,Fan of,PrinceNRogers,18336,,,false
,Tue Jun 16 07:05:25 +0000 2020,,,https://news.yahoo.com/trump-coronavirus-testing-stopped-testing-212011656.html?soc_src=strm&soc_trk=tw,0,1272787347533266944,,,,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’ https://t.co/r5sEEBwATG via @YahooNews",https://twitter.com/dougcarl88181/status/1272787347533266944,Mon Nov 28 19:33:23 +0000 2016,dougcarl88181,false,just an old Viet Nam vet--retired,12,33,81,1,"Phoenix, AZ",douglas carlson,dougcarl88181,51883,,,false
,Tue Jun 16 16:53:25 +0000 2020,,,https://news.yahoo.com/trump-coronavirus-testing-stopped-testing-212011656.html,0,1272935321517395970,,,,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’ https://t.co/lzmIhEjRdp @realDonaldTrump IDIOT!!",https://twitter.com/blizthehusky/status/1272935321517395970,Sun Apr 06 18:14:08 +0000 2014,blizthehusky,false,"Husky: Happy, Energetic, Vocal and lover of clean water. 66 pound lap dog. I live with my human and Lil Sis Flurry. We are Pawtriots!!",10456,597,766,13,Anywhere I want to be: NJ,Blizzard,blizthehusky,13890,,,false
,Wed Jun 17 12:51:08 +0000 2020,,,,0,1273236736232116224,,,,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Trump: ""If we stopped testing right now, we'd have very few cases - if any"".
😷",https://twitter.com/deepgreendude/status/1273236736232116224,Thu Apr 30 08:48:31 +0000 2009,deepgreendude,false,"Just some guy in Glastonbury.
Eco-Libertarian - NOT a Left, Center, or Right authoritarian.
""Extraordinary claims require extraordinary evidence"" (Carl Sagan)",7730,352,528,4,"Glastonbury, Somerset, England",Earl Bramley-Howard,deepgreendude,15327,,,false
,Wed Jun 17 07:01:29 +0000 2020,lightbulbmoment,https://twitter.com/MbcGuy/status/1273148746533146624/photo/1,,0,1273148746533146624,,,,en,"Saint Albans, East",false,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#lightbulbmoment Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’ 🤔🤔🤔🤔🤔 https://t.co/By7zSN4RjW",https://twitter.com/S4P_Guy/status/1273148746533146624,Fri Apr 19 10:35:32 +0000 2019,S4P_Guy,false,Paul 'Backing The Little Guy! Launched Switch4Profit have now saved over 400 hospitality outlets and other small business in excess of £1.5m Per Annum,2064,321,3051,0,United Kingdom,S4PGuy,S4P_Guy,1320,,http://www.switch4profit.co.uk,false
,Tue Jun 16 19:07:02 +0000 2020,,,https://news.yahoo.com/trump-coronavirus-testing-stopped-testing-212011656.html?soc_src=community&soc_trk=tw,0,1272968946954764288,,,,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","If we eliminated the presidency we would not have a president. 
Come to think of it we don’t have one now anyway. 
Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’ https://t.co/Jyaw8ivWso via @Yahoo",https://twitter.com/DoGoodBeKind1/status/1272968946954764288,Thu Jul 04 02:37:57 +0000 2019,DoGoodBeKind1,false,Big Hands Living for Trump & Trumpism to Die.,3341,310,768,0,#FREE REALITY WINNER. ,SSS,DoGoodBeKind1,8099,,,false
,Tue Jun 16 00:17:26 +0000 2020,TrumpHasNoPlan,,https://thehill.com/policy/healthcare/502819-trump-on-coronavirus-if-we-stop-testing-right-now-wed-have-very-few-cases,0,1272684673651470337,,,,en,,false,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","“If we stopped testing right now, we’d have very few cases, if any” — #TrumpHasNoPlan 

COVID and @realDonaldTrump have so much in common, you would like to pretend they don't exist but it would only increase their ability to do damage and kill people

https://t.co/BmERkpLVeP",https://twitter.com/AvionPotion/status/1272684673651470337,Mon Jun 01 03:14:48 +0000 2020,AvionPotion,false,Software engineer. Enjoys political debates and memes.,1162,7,56,0,United States,AvionPotion,AvionPotion,357,,,false
,Tue Jun 16 11:58:22 +0000 2020,trumpsanidiot TrumpLiesAmericansDie TrumpsJealousOfObama,https://twitter.com/hackDonJTrump/status/1272861072471416832/photo/1,,1,1272861072471416832,,,,en,,false,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""If we stopped testing right now, we'd have very few cases, if any. But we do,"" #trumpsanidiot #TrumpLiesAmericansDie ⁦@realDonaldTrump⁩ #TrumpsJealousOfObama https://t.co/SWVuszl6bG",https://twitter.com/hackDonJTrump/status/1272861072471416832,Fri Apr 17 18:50:37 +0000 2020,hackDonJTrump,false,Proudly elected by the Hammer and Sickle,1025,18,24,0,Amytown USA,The Orange Don,hackDonJTrump,393,,,false
,Tue Jun 16 07:16:42 +0000 2020,,,,0,1272790187098152963,realDonaldTrump,,25073877,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@realDonaldTrump is clueless ...He's linking COVID-19 rise to testing!!? ""If we stopped testing right now, we'd have very few cases if any"". DUH?? 

@ProjectLincoln @JoeBiden @DNC @TomSteyer @PeteButtigieg @TheDemocrats @Alyssa_Milano @DemGovs @GOPGovs @SenateDems @ChrisJZullo",https://twitter.com/lousrant/status/1272790187098152963,Fri Oct 05 11:15:54 +0000 2012,lousrant,false,,13499,498,1050,0,,lou's rant,lousrant,38424,,,false
,Tue Jun 16 12:13:10 +0000 2020,,,https://news.yahoo.com/trump-coronavirus-testing-stopped-testing-212011656.html,0,1272864796745125888,,,,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’ https://t.co/Fpmqz42DIG  And if you stopped speaking you wouldn't sound like a Moron . @realDonaldTrump",https://twitter.com/pandemiduyuru/status/1272864796745125888,Tue Jul 14 03:04:02 +0000 2015,pandemiduyuru,false,Welcome to the official account for Sciences Po. Bienvenue sur le compte officiel de Sciences Po.,2000,39,285,1,Paris - France,T.C!. Cumhurbaşkanlıgi!.,pandemiduyuru,1865,,http://sciencespo.fr,false
,Tue Jun 16 10:14:36 +0000 2020,,,https://news.yahoo.com/trump-coronavirus-testing-stopped-testing-212011656.html?guccounter=1&guce_referrer=aHR0cHM6Ly93d3cuZmFjZWJvb2suY29tLw&guce_referrer_sig=AQAAADItZzRQ0csUPW4m_Wk0mpZ6UVe6SldfJl8kEdubOQ7Z9oCzFCazPiVKywj9och85BObforuZNdc1himTh2dfMASi2j2zmh6q-r-LfoizqJAz2RWX3XhQSEnGRboA5Eeq2eRtdNKYu8Kq6g3Cf6dXwHoz8KdFyzRDOzakD9mL9NR,6,1272834958571298817,,,,en,,false,2,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’ 🤣🤣🤣
https://t.co/I9iPaKMKtm",https://twitter.com/RembrandtsRoom/status/1272834958571298817,Sat Jul 20 15:59:32 +0000 2013,RembrandtsRoom,false,"Maaike Dirkx, art historian and linguist. ""In these matters the only certainty is that nothing is certain."" (Pliny the Elder)",19948,13740,1068,305,Netherlands,Rembrandt's R👀m 🖌,RembrandtsRoom,47832,,http://www.arthistoriesroom.wordpress.com,false
,Tue Jun 16 01:14:54 +0000 2020,,,https://www.cbs17.com/news/national-news/trump-on-covid-19-testing-if-we-stopped-testing-right-now-wed-have-very-few-cases-if-any/,1,1272699137662861317,,,,en,,false,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Seriously? Hope this statement was a joke, my 6 year old granddaughter is smarter than this!
Trump on COVID-19 testing: ‘If we stopped testing right now, we’d have very few cases, if any’ https://t.co/rjqaO1iFg1",https://twitter.com/sorrellsales/status/1272699137662861317,Mon Dec 16 15:25:13 +0000 2013,sorrellsales,false,I am a Colon Cancer Survivor! with crohn's..LOVE LIFE!! Peace & Love ❤️ Love not Hate,35002,649,2342,15,"North Carolina, USA",Tiffanie Sorrell,sorrellsales,11479,,,false
,Wed Jun 17 07:01:52 +0000 2020,,,https://www.factcheck.org/2020/06/ahead-of-trump-rally-republicans-spin-covid-19-metrics/,0,1273148841819344897,,,,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","hey you stole our bit! you bit biter! -- “If you don’t test, you don’t have any cases. If we stopped testing right now, we’d have very few cases, if any.” Ahead of Trump Rally, Republicans Spin COVID-19 Metrics https://t.co/EIclJJ86VL",https://twitter.com/pecolocustus/status/1273148841819344897,Mon Feb 14 00:16:39 +0000 2011,pecolocustus,false,ワルテル・ペコポンゾhttps://t.co/22ha5NUptZ,173,40,66,3,yokohamojave,locustus pecoponzo,pecolocustus,1312,,http://pearninglortuguese.tumblr.com/,false
,Tue Jun 16 16:19:25 +0000 2020,,,,0,1272926766445867015,,,,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","A TEST OF YOUR LOGICAL SKILLS - Concerning Coronavirus Trump just said, ""If we stopped testing right now we'd have very few cases if any."" True or false?",https://twitter.com/abbottsys/status/1272926766445867015,Wed Apr 23 19:29:51 +0000 2008,abbottsys,false,"PhD Physics, University of Cambridge. Physics Blogger with Eclectic Slant. Physics Blog https://t.co/eFeo8FjFGc  @abbottsys",522,1016,821,100,"New York, NY","Ken Abbott, PhD",abbottsys,7884,,,false
,Tue Jun 16 03:52:12 +0000 2020,,,https://news.yahoo.com/trump-coronavirus-testing-stopped-testing-212011656.html,1,1272738722493214723,,,,en,,false,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’ https://t.co/iqwkR05IzA 

In other news: water is still wet even when you stop touching it. 👀🤦🏻‍♂️",https://twitter.com/Meow_Droid/status/1272738722493214723,Wed Feb 21 13:29:28 +0000 2018,Meow_Droid,false,Graphic Designer - Illustrator - Nerd - Model - Cat Dad - Rapper - Husband to @ricosuave__4u 😻🤖🥰😂👻🏳️‍🌈💍🔞,10359,127,539,0,"Oklahoma City, OK",Josh Schultz,Meow_Droid,3675,,https://www.behance.net/MeowDroid,false
,Mon Jun 15 23:25:46 +0000 2020,,,https://news.yahoo.com/trump-coronavirus-testing-stopped-testing-212011656.html,1,1272671671363698690,,,,en,"St Louis, MO",false,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","🤔 Trump on coronavirus testing: ‘If we stopped testing right now, we’d have very few cases, if any’
https://t.co/wkrJLEMvN1",https://twitter.com/stljv/status/1272671671363698690,Sun Apr 19 13:23:33 +0000 2009,stljv,false,"#T1D #BlackLivesMatter #STL $stljv 

Donate to my @StBaldricks campaign for #childhoodcancer research: https://t.co/7kSfkuMFYm",64309,11141,8979,167,"St. Louis, MO",Jim,stljv,100146,,http://www.jimvaragona.com,false
,Tue Jun 16 04:07:57 +0000 2020,,,,0,1272742686764814339,,,,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","To say this quote is interesting is an understatement: Trump: ""If we stopped testing right now, we’d have very few cases, if any."" Just take that to its logical conclusion...",https://twitter.com/kernhofer/status/1272742686764814339,Tue Jan 05 19:04:47 +0000 2010,kernhofer,false,"Journalist: CNNI, ex-CTV, Ex-CBC, Ex-Montreal Gazette, Ex-CJAD, Ex-National PR. Canadian as Maple Syrup! Go Habs!",1830,112,152,0,"From Montreal (Born in Westmount) but also Ottawa, Moscow, Toronto; Currently Atlanta",Ken Ernhofer,kernhofer,1955,,,false
,Tue Jun 16 18:14:00 +0000 2020,,,,0,1272955602910810112,,,,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""If we stopped testing right now, we'd have very few cases, if any""  ~~ Moron-in-Chief  😷🤦‍♀️",https://twitter.com/SensitivContent/status/1272955602910810112,Thu Jan 12 06:00:36 +0000 2012,SensitivContent,false,Yankee transplant living in red state hell.,3008,2458,2361,64,,GinnyDorlan Indictments please? Waiting......,SensitivContent,61857,,,false
,Tue Jun 16 02:39:41 +0000 2020,,,,1,1272720471847514112,mo2dmax,1272719187790704600,3421339079,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@mo2dmax “If we stopped testing right now, we’d have very few cases if any.”",https://twitter.com/vegasbucks/status/1272720471847514112,Sat Feb 04 04:18:21 +0000 2012,vegasbucks,false,"Husband, dad, salesman, teacher",3368,54,266,1,"Ohio, USA",Doug Wilhelm,vegasbucks,6979,,,false
